date,H (unit:cfs)
1932-04-28,90700
1932-04-29,95000
1932-04-30,101000
1932-05-01,103000
1932-05-02,101000
1932-05-03,107000
1932-05-04,114000
1932-05-05,135000
1932-05-06,134000
1932-05-07,132000
1932-05-08,139000
1932-05-09,145000
1932-05-10,150000
1932-05-11,161000
1932-05-12,165000
1932-05-13,191000
1932-05-14,201000
1932-05-15,215000
1932-05-16,189000
1932-05-17,170000
1932-05-18,163000
1932-05-19,165000
1932-05-20,172000
1932-05-21,186000
1932-05-22,217000
1932-05-23,219000
1932-05-24,180000
1932-05-25,161000
1932-05-26,142000
1932-05-27,127000
1932-05-28,115000
1932-05-29,104000
1932-05-30,99500
1932-05-31,103000
1932-06-01,103000
1932-06-02,99500
1932-06-03,101000
1932-06-04,99500
1932-06-05,101000
1932-06-06,104000
1932-06-07,101000
1932-06-08,101000
1932-06-09,104000
1932-06-10,106000
1932-06-11,107000
1932-06-12,111000
1932-06-13,117000
1932-06-14,123000
1932-06-15,134000
1932-06-16,137000
1932-06-17,140000
1932-06-18,147000
1932-06-19,132000
1932-06-20,125000
1932-06-21,119000
1932-06-22,112000
1932-06-23,114000
1932-06-24,117000
1932-06-25,115000
1932-06-26,109000
1932-06-27,101000
1932-06-28,93500
1932-06-29,86500
1932-06-30,80900
1932-07-01,73900
1932-07-02,67300
1932-07-03,62400
1932-07-04,58800
1932-07-05,56400
1932-07-06,49600
1932-07-07,45400
1932-07-08,42500
1932-07-09,39800
1932-07-10,38000
1932-07-11,36200
1932-07-12,35300
1932-07-13,33500
1932-07-14,31800
1932-07-15,31000
1932-07-16,33500
1932-07-17,33500
1932-07-18,34400
1932-07-19,32600
1932-07-20,29400
1932-07-21,31800
1932-07-22,29400
1932-07-23,29400
1932-07-24,29400
1932-07-25,27800
1932-07-26,25700
1932-07-27,25000
1932-07-28,25000
1932-07-29,23600
1932-07-30,22200
1932-07-31,21000
1932-08-01,21000
1932-08-02,20400
1932-08-03,19800
1932-08-04,19800
1932-08-05,19800
1932-08-06,18700
1932-08-07,18700
1932-08-08,18200
1932-08-09,17700
1932-08-10,17700
1932-08-11,17200
1932-08-12,17200
1932-08-13,17700
1932-08-14,17700
1932-08-15,17200
1932-08-16,17200
1932-08-17,17200
1932-08-18,16700
1932-08-19,16700
1932-08-20,16200
1932-08-21,15800
1932-08-22,16200
1932-08-23,15800
1932-08-24,16200
1932-08-25,15800
1932-08-26,15800
1932-08-27,15400
1932-08-28,15800
1932-08-29,15400
1932-08-30,15800
1932-08-31,16200
1932-09-01,16700
1932-09-02,17200
1932-09-03,16700
1932-09-04,16700
1932-09-05,17200
1932-09-06,16700
1932-09-07,16700
1932-09-08,16200
1932-09-09,16200
1932-09-10,16200
1932-09-11,16200
1932-09-12,15800
1932-09-13,15800
1932-09-14,16200
1932-09-15,16200
1932-09-16,16200
1932-09-17,16700
1932-09-18,16200
1932-09-19,15800
1932-09-20,15800
1932-09-21,16200
1932-09-22,18200
1932-09-23,17200
1932-09-24,17200
1932-09-25,17200
1932-09-26,17700
1932-09-27,17200
1932-09-28,17700
1932-09-29,17200
1932-09-30,16700
1932-10-01,17200
1932-10-02,16700
1932-10-03,16700
1932-10-04,16700
1932-10-05,16700
1932-10-06,16700
1932-10-07,16700
1932-10-08,16700
1932-10-09,16700
1932-10-10,17700
1932-10-11,18200
1932-10-12,18200
1932-10-13,18200
1932-10-14,18700
1932-10-15,18700
1932-10-16,19200
1932-10-17,20400
1932-10-18,20400
1932-10-19,21600
1932-10-20,20400
1932-10-21,19800
1932-10-22,19200
1932-10-23,19800
1932-10-24,19800
1932-10-25,19800
1932-10-26,20400
1932-10-27,19800
1932-10-28,21000
1932-10-29,21600
1932-10-30,21000
1932-10-31,21000
1932-11-01,21000
1932-11-02,21000
1932-11-03,20400
1932-11-04,21600
1932-11-05,21600
1932-11-06,21000
1932-11-07,21600
1932-11-08,24300
1932-11-09,24300
1932-11-10,22900
1932-11-11,23600
1932-11-12,22900
1932-11-13,23600
1932-11-14,22900
1932-11-15,26400
1932-11-16,26400
1932-11-17,26400
1932-11-18,33500
1932-11-19,37100
1932-11-20,36200
1932-11-21,32600
1932-11-22,30200
1932-11-23,29400
1932-11-24,27800
1932-11-25,27000
1932-11-26,27000
1932-11-27,27000
1932-11-28,27000
1932-11-29,27000
1932-11-30,27000
1932-12-01,28000
1932-12-02,28000
1932-12-03,28000
1932-12-04,31000
1932-12-05,28600
1932-12-06,27800
1932-12-07,26400
1932-12-08,24300
1932-12-09,20400
1932-12-10,18200
1932-12-11,15400
1932-12-12,15400
1932-12-13,15400
1932-12-14,17000
1932-12-15,17000
1932-12-16,17000
1932-12-17,17000
1932-12-18,20500
1932-12-19,20500
1932-12-20,20500
1932-12-21,24300
1932-12-22,27100
1932-12-23,27800
1932-12-24,28600
1932-12-25,25000
1932-12-26,25000
1932-12-27,26400
1932-12-28,25700
1932-12-29,25000
1932-12-30,23600
1932-12-31,22900
1933-01-01,22900
1933-01-02,21600
1933-01-03,22200
1933-01-04,22200
1933-01-05,22200
1933-01-06,21600
1933-01-07,21600
1933-01-08,25000
1933-01-09,25700
1933-01-10,34400
1933-01-11,31000
1933-01-12,27800
1933-01-13,27100
1933-01-14,27100
1933-01-15,25000
1933-01-16,24300
1933-01-17,22900
1933-01-18,21000
1933-01-19,19200
1933-01-20,19200
1933-01-21,20400
1933-01-22,20400
1933-01-23,18700
1933-01-24,19800
1933-01-25,22200
1933-01-26,21000
1933-01-27,20400
1933-01-28,19800
1933-01-29,20400
1933-01-30,19800
1933-01-31,19800
1933-02-01,19800
1933-02-02,19800
1933-02-03,19800
1933-02-04,19200
1933-02-05,19200
1933-02-06,19200
1933-02-07,18700
1933-02-08,18200
1933-02-09,14500
1933-02-10,14500
1933-02-11,14500
1933-02-12,14500
1933-02-13,14500
1933-02-14,16500
1933-02-15,16500
1933-02-16,16500
1933-02-17,16500
1933-02-18,16500
1933-02-19,16500
1933-02-20,21600
1933-02-21,24300
1933-02-22,25700
1933-02-23,24300
1933-02-24,24300
1933-02-25,24300
1933-02-26,24300
1933-02-27,21600
1933-02-28,21000
1933-03-01,21000
1933-03-02,21600
1933-03-03,23600
1933-03-04,26400
1933-03-05,28600
1933-03-06,29400
1933-03-07,26400
1933-03-08,26400
1933-03-09,26400
1933-03-10,26400
1933-03-11,28600
1933-03-12,30200
1933-03-13,31800
1933-03-14,38000
1933-03-15,38900
1933-03-16,38900
1933-03-17,40700
1933-03-18,40700
1933-03-19,40700
1933-03-20,41600
1933-03-21,46400
1933-03-22,43400
1933-03-23,38900
1933-03-24,36200
1933-03-25,34400
1933-03-26,34400
1933-03-27,34400
1933-03-28,38000
1933-03-29,45400
1933-03-30,47400
1933-03-31,49600
1933-04-01,49600
1933-04-02,46400
1933-04-03,49600
1933-04-04,55200
1933-04-05,63600
1933-04-06,62400
1933-04-07,61200
1933-04-08,58800
1933-04-09,51800
1933-04-10,47400
1933-04-11,42500
1933-04-12,38900
1933-04-13,38000
1933-04-14,38000
1933-04-15,38000
1933-04-16,44400
1933-04-17,48500
1933-04-18,49600
1933-04-19,49600
1933-04-20,50700
1933-04-21,52900
1933-04-22,60000
1933-04-23,67300
1933-04-24,79500
1933-04-25,92900
1933-04-26,107000
1933-04-27,114000
1933-04-28,128000
1933-04-29,128000
1933-04-30,123000
1933-05-01,114000
1933-05-02,106000
1933-05-03,96000
1933-05-04,92900
1933-05-05,86900
1933-05-06,82400
1933-05-07,80900
1933-05-08,78100
1933-05-09,72500
1933-05-10,67300
1933-05-11,66000
1933-05-12,62400
1933-05-13,62400
1933-05-14,62400
1933-05-15,75300
1933-05-16,79500
1933-05-17,83900
1933-05-18,85400
1933-05-19,89900
1933-05-20,89900
1933-05-21,83900
1933-05-22,83900
1933-05-23,89900
1933-05-24,92900
1933-05-25,96000
1933-05-26,109000
1933-05-27,123000
1933-05-28,130000
1933-05-29,125000
1933-05-30,125000
1933-05-31,141000
1933-06-01,165000
1933-06-02,178000
1933-06-03,184000
1933-06-04,198000
1933-06-05,209000
1933-06-06,207000
1933-06-07,194000
1933-06-08,182000
1933-06-09,180000
1933-06-10,217000
1933-06-11,245000
1933-06-12,219000
1933-06-13,217000
1933-06-14,227000
1933-06-15,233000
1933-06-16,229000
1933-06-17,221000
1933-06-18,196000
1933-06-19,171000
1933-06-20,151000
1933-06-21,136000
1933-06-22,123000
1933-06-23,117000
1933-06-24,107000
1933-06-25,97600
1933-06-26,92900
1933-06-27,89900
1933-06-28,85400
1933-06-29,80900
1933-06-30,78100
1933-07-01,76700
1933-07-02,66000
1933-07-03,64800
1933-07-04,63600
1933-07-05,60000
1933-07-06,55200
1933-07-07,51800
1933-07-08,49600
1933-07-09,46400
1933-07-10,43400
1933-07-11,41600
1933-07-12,40700
1933-07-13,38000
1933-07-14,36200
1933-07-15,34400
1933-07-16,32600
1933-07-17,31000
1933-07-18,29400
1933-07-19,27800
1933-07-20,27100
1933-07-21,25700
1933-07-22,25700
1933-07-23,24300
1933-07-24,23600
1933-07-25,23600
1933-07-26,22900
1933-07-27,22200
1933-07-28,21600
1933-07-29,21600
1933-07-30,20400
1933-07-31,20400
1933-08-01,19800
1933-08-02,19800
1933-08-03,19200
1933-08-04,19200
1933-08-05,19200
1933-08-06,19200
1933-08-07,19800
1933-08-08,19800
1933-08-09,19200
1933-08-10,19200
1933-08-11,18700
1933-08-12,18700
1933-08-13,18200
1933-08-14,18200
1933-08-15,17700
1933-08-16,17700
1933-08-17,17700
1933-08-18,17700
1933-08-19,17200
1933-08-20,17200
1933-08-21,16700
1933-08-22,17200
1933-08-23,17200
1933-08-24,17200
1933-08-25,17200
1933-08-26,16700
1933-08-27,16700
1933-08-28,16700
1933-08-29,16700
1933-08-30,16700
1933-08-31,16700
1933-09-01,16700
1933-09-02,16700
1933-09-03,16700
1933-09-04,16700
1933-09-05,16700
1933-09-06,16700
1933-09-07,16700
1933-09-08,16200
1933-09-09,16200
1933-09-10,16200
1933-09-11,16200
1933-09-12,16200
1933-09-13,16200
1933-09-14,16200
1933-09-15,16200
1933-09-16,15800
1933-09-17,17700
1933-09-18,18200
1933-09-19,18200
1933-09-20,18200
1933-09-21,18200
1933-09-22,18200
1933-09-23,18700
1933-09-24,18700
1933-09-25,18700
1933-09-26,19200
1933-09-27,20400
1933-09-28,20400
1933-09-29,19800
1933-09-30,19800
1933-10-01,19800
1933-10-02,19800
1933-10-03,19200
1933-10-04,19200
1933-10-05,18700
1933-10-06,18700
1933-10-07,18700
1933-10-08,18200
1933-10-09,17700
1933-10-10,17700
1933-10-11,17200
1933-10-12,17200
1933-10-13,17200
1933-10-14,16700
1933-10-15,17200
1933-10-16,17700
1933-10-17,17700
1933-10-18,17700
1933-10-19,17700
1933-10-20,19800
1933-10-21,22900
1933-10-22,23600
1933-10-23,25000
1933-10-24,25700
1933-10-25,27100
1933-10-26,27800
1933-10-27,27800
1933-10-28,27100
1933-10-29,29400
1933-10-30,32600
1933-10-31,39800
1933-11-01,38900
1933-11-02,37100
1933-11-03,42500
1933-11-04,45400
1933-11-05,48500
1933-11-06,39800
1933-11-07,34400
1933-11-08,33500
1933-11-09,32600
1933-11-10,30200
1933-11-11,30200
1933-11-12,30200
1933-11-13,30200
1933-11-14,27800
1933-11-15,27100
1933-11-16,25700
1933-11-17,25700
1933-11-18,25700
1933-11-19,24300
1933-11-20,23600
1933-11-21,23600
1933-11-22,23600
1933-11-23,24300
1933-11-24,24300
1933-11-25,25000
1933-11-26,25700
1933-11-27,26400
1933-11-28,26400
1933-11-29,26400
1933-11-30,25000
1933-12-01,24300
1933-12-02,23600
1933-12-03,22900
1933-12-04,22200
1933-12-05,22200
1933-12-06,23600
1933-12-07,22900
1933-12-08,25700
1933-12-09,28600
1933-12-10,36200
1933-12-11,61200
1933-12-12,54000
1933-12-13,51800
1933-12-14,48500
1933-12-15,45400
1933-12-16,39800
1933-12-17,37100
1933-12-18,38000
1933-12-19,38000
1933-12-20,38900
1933-12-21,48500
1933-12-22,56400
1933-12-23,149000
1933-12-24,144000
1933-12-25,97600
1933-12-26,72500
1933-12-27,63600
1933-12-28,52900
1933-12-29,51800
1933-12-30,54000
1933-12-31,69900
1934-01-01,62400
1934-01-02,56400
1934-01-03,60000
1934-01-04,73900
1934-01-05,79500
1934-01-06,73900
1934-01-07,62400
1934-01-08,57600
1934-01-09,48500
1934-01-10,44400
1934-01-11,40700
1934-01-12,38900
1934-01-13,38000
1934-01-14,38000
1934-01-15,37100
1934-01-16,37100
1934-01-17,34400
1934-01-18,37100
1934-01-19,38000
1934-01-20,38900
1934-01-21,37100
1934-01-22,37100
1934-01-23,54000
1934-01-24,96000
1934-01-25,75300
1934-01-26,78100
1934-01-27,69900
1934-01-28,52900
1934-01-29,48500
1934-01-30,44400
1934-01-31,41600
1934-02-01,40700
1934-02-02,39800
1934-02-03,38000
1934-02-04,38900
1934-02-05,38900
1934-02-06,38900
1934-02-07,38000
1934-02-08,38900
1934-02-09,38000
1934-02-10,41600
1934-02-11,40700
1934-02-12,39800
1934-02-13,40700
1934-02-14,38900
1934-02-15,38000
1934-02-16,37100
1934-02-17,36200
1934-02-18,36200
1934-02-19,35300
1934-02-20,35300
1934-02-21,35300
1934-02-22,34400
1934-02-23,34400
1934-02-24,34400
1934-02-25,33500
1934-02-26,33500
1934-02-27,33500
1934-02-28,33500
1934-03-01,33500
1934-03-02,33500
1934-03-03,61200
1934-03-04,63600
1934-03-05,56400
1934-03-06,56400
1934-03-07,67300
1934-03-08,61200
1934-03-09,60000
1934-03-10,51800
1934-03-11,48500
1934-03-12,46400
1934-03-13,46400
1934-03-14,46400
1934-03-15,45400
1934-03-16,51800
1934-03-17,55200
1934-03-18,54000
1934-03-19,52900
1934-03-20,51800
1934-03-21,50700
1934-03-22,51800
1934-03-23,52900
1934-03-24,51800
1934-03-25,50700
1934-03-26,49600
1934-03-27,49600
1934-03-28,48500
1934-03-29,67300
1934-03-30,102000
1934-03-31,109000
1934-04-01,109000
1934-04-02,104000
1934-04-03,91400
1934-04-04,80900
1934-04-05,76700
1934-04-06,72500
1934-04-07,68600
1934-04-08,66000
1934-04-09,71200
1934-04-10,75300
1934-04-11,78100
1934-04-12,82400
1934-04-13,86900
1934-04-14,97600
1934-04-15,109000
1934-04-16,102000
1934-04-17,97600
1934-04-18,92900
1934-04-19,88400
1934-04-20,85400
1934-04-21,88400
1934-04-22,97600
1934-04-23,109000
1934-04-24,110000
1934-04-25,118000
1934-04-26,118000
1934-04-27,110000
1934-04-28,106000
1934-04-29,107000
1934-04-30,101000
1934-05-01,94400
1934-05-02,86900
1934-05-03,79500
1934-05-04,78100
1934-05-05,75300
1934-05-06,76700
1934-05-07,83900
1934-05-08,89900
1934-05-09,96000
1934-05-10,91400
1934-05-11,82400
1934-05-12,79500
1934-05-13,78100
1934-05-14,67300
1934-05-15,67300
1934-05-16,68600
1934-05-17,69900
1934-05-18,69900
1934-05-19,67300
1934-05-20,67300
1934-05-21,63600
1934-05-22,58800
1934-05-23,55200
1934-05-24,52900
1934-05-25,52900
1934-05-26,55200
1934-05-27,54000
1934-05-28,52900
1934-05-29,50700
1934-05-30,50700
1934-05-31,47400
1934-06-01,46400
1934-06-02,42500
1934-06-03,41600
1934-06-04,40700
1934-06-05,41600
1934-06-06,39800
1934-06-07,38000
1934-06-08,40700
1934-06-09,45400
1934-06-10,35300
1934-06-11,34400
1934-06-12,39800
1934-06-13,38000
1934-06-14,35300
1934-06-15,34400
1934-06-16,33500
1934-06-17,31000
1934-06-18,28600
1934-06-19,27800
1934-06-20,26800
1934-06-21,25700
1934-06-22,25000
1934-06-23,23600
1934-06-24,22900
1934-06-25,21600
1934-06-26,21600
1934-06-27,22200
1934-06-28,25000
1934-06-29,25700
1934-06-30,23600
1934-07-01,22900
1934-07-02,22200
1934-07-03,21000
1934-07-04,20400
1934-07-05,19200
1934-07-06,18700
1934-07-07,18200
1934-07-08,18700
1934-07-09,17700
1934-07-10,16700
1934-07-11,21000
1934-07-12,17200
1934-07-13,16200
1934-07-14,16700
1934-07-15,19200
1934-07-16,16200
1934-07-17,14900
1934-07-18,15800
1934-07-19,15800
1934-07-20,15400
1934-07-21,15400
1934-07-22,14900
1934-07-23,14900
1934-07-24,14900
1934-07-25,14400
1934-07-26,14400
1934-07-27,14900
1934-07-28,15400
1934-07-29,15400
1934-07-30,15400
1934-07-31,14900
1934-08-01,14400
1934-08-02,14000
1934-08-03,14400
1934-08-04,14900
1934-08-05,13600
1934-08-06,13100
1934-08-07,13600
1934-08-08,13100
1934-08-09,13100
1934-08-10,13100
1934-08-11,13100
1934-08-12,12600
1934-08-13,12600
1934-08-14,13100
1934-08-15,13100
1934-08-16,13100
1934-08-17,12600
1934-08-18,12600
1934-08-19,12200
1934-08-20,12200
1934-08-21,12600
1934-08-22,12200
1934-08-23,12600
1934-08-24,12200
1934-08-25,12200
1934-08-26,12600
1934-08-27,12200
1934-08-28,12600
1934-08-29,12200
1934-08-30,12600
1934-08-31,12200
1934-09-01,12200
1934-09-02,12600
1934-09-03,12200
1934-09-04,12600
1934-09-05,13100
1934-09-06,13100
1934-09-07,12600
1934-09-08,12600
1934-09-09,12600
1934-09-10,12200
1934-09-11,13100
1934-09-12,13600
1934-09-13,13600
1934-09-14,13600
1934-09-15,13100
1934-09-16,13100
1934-09-17,13100
1934-09-18,13100
1934-09-19,14000
1934-09-20,14000
1934-09-21,14000
1934-09-22,13600
1934-09-23,14000
1934-09-24,13600
1934-09-25,14900
1934-09-26,15400
1934-09-27,14400
1934-09-28,14000
1934-09-29,14900
1934-09-30,14900
1934-10-01,14400
1934-10-02,14400
1934-10-03,14400
1934-10-04,14900
1934-10-05,14400
1934-10-06,15400
1934-10-07,15400
1934-10-08,14900
1934-10-09,14900
1934-10-10,15400
1934-10-11,15800
1934-10-12,15800
1934-10-13,15400
1934-10-14,15800
1934-10-15,15400
1934-10-16,15400
1934-10-17,15400
1934-10-18,15800
1934-10-19,16200
1934-10-20,16200
1934-10-21,16200
1934-10-22,16700
1934-10-23,16700
1934-10-24,18700
1934-10-25,19800
1934-10-26,22200
1934-10-27,27100
1934-10-28,24300
1934-10-29,21600
1934-10-30,20400
1934-10-31,20400
1934-11-01,19800
1934-11-02,19800
1934-11-03,21000
1934-11-04,26400
1934-11-05,21000
1934-11-06,22200
1934-11-07,23600
1934-11-08,22900
1934-11-09,23600
1934-11-10,25000
1934-11-11,23600
1934-11-12,22900
1934-11-13,21600
1934-11-14,21600
1934-11-15,21000
1934-11-16,20400
1934-11-17,20400
1934-11-18,19800
1934-11-19,21000
1934-11-20,21600
1934-11-21,21600
1934-11-22,22900
1934-11-23,22200
1934-11-24,22200
1934-11-25,22900
1934-11-26,22200
1934-11-27,22900
1934-11-28,22900
1934-11-29,22200
1934-11-30,21600
1934-12-01,21600
1934-12-02,21600
1934-12-03,21600
1934-12-04,21000
1934-12-05,20400
1934-12-06,19800
1934-12-07,19800
1934-12-08,19200
1934-12-09,19200
1934-12-10,18700
1934-12-11,18200
1934-12-12,18200
1934-12-13,17700
1934-12-14,17200
1934-12-15,17200
1934-12-16,17700
1934-12-17,18200
1934-12-18,21000
1934-12-19,20400
1934-12-20,21000
1934-12-21,21600
1934-12-22,24300
1934-12-23,31000
1934-12-24,29400
1934-12-25,25700
1934-12-26,25700
1934-12-27,23600
1934-12-28,22900
1934-12-29,22200
1934-12-30,22200
1934-12-31,21600
1935-01-01,21000
1935-01-02,21000
1935-01-03,19800
1935-01-04,18700
1935-01-05,19200
1935-01-06,18700
1935-01-07,21000
1935-01-08,24300
1935-01-09,25700
1935-01-10,25000
1935-01-11,24300
1935-01-12,22900
1935-01-13,22200
1935-01-14,21600
1935-01-15,21000
1935-01-16,19800
1935-01-17,19800
1935-01-18,19800
1935-01-19,17000
1935-01-20,15500
1935-01-21,15000
1935-01-22,16000
1935-01-23,15800
1935-01-24,18700
1935-01-25,21600
1935-01-26,24300
1935-01-27,24300
1935-01-28,23600
1935-01-29,23600
1935-01-30,22900
1935-01-31,22900
1935-02-01,22900
1935-02-02,22900
1935-02-03,22200
1935-02-04,22900
1935-02-05,22900
1935-02-06,22900
1935-02-07,23600
1935-02-08,22200
1935-02-09,22200
1935-02-10,22200
1935-02-11,21600
1935-02-12,21000
1935-02-13,21600
1935-02-14,21600
1935-02-15,21600
1935-02-16,20400
1935-02-17,20400
1935-02-18,19200
1935-02-19,18700
1935-02-20,19200
1935-02-21,19800
1935-02-22,21000
1935-02-23,22900
1935-02-24,25000
1935-02-25,25700
1935-02-26,22200
1935-02-27,21600
1935-02-28,21000
1935-03-01,21000
1935-03-02,21600
1935-03-03,22200
1935-03-04,22200
1935-03-05,22900
1935-03-06,22900
1935-03-07,22200
1935-03-08,22200
1935-03-09,21600
1935-03-10,21600
1935-03-11,21000
1935-03-12,21000
1935-03-13,21000
1935-03-14,38000
1935-03-15,47400
1935-03-16,45400
1935-03-17,39800
1935-03-18,37100
1935-03-19,35300
1935-03-20,31800
1935-03-21,30200
1935-03-22,29400
1935-03-23,27800
1935-03-24,27800
1935-03-25,26400
1935-03-26,27100
1935-03-27,28600
1935-03-28,27800
1935-03-29,27800
1935-03-30,27800
1935-03-31,29400
1935-04-01,29400
1935-04-02,28600
1935-04-03,27100
1935-04-04,25700
1935-04-05,26400
1935-04-06,27100
1935-04-07,27800
1935-04-08,27800
1935-04-09,30200
1935-04-10,38000
1935-04-11,44400
1935-04-12,45400
1935-04-13,50700
1935-04-14,60000
1935-04-15,69900
1935-04-16,73900
1935-04-17,96000
1935-04-18,83900
1935-04-19,78100
1935-04-20,73900
1935-04-21,72500
1935-04-22,89900
1935-04-23,91400
1935-04-24,86900
1935-04-25,75300
1935-04-26,69900
1935-04-27,69900
1935-04-28,72500
1935-04-29,69900
1935-04-30,68600
1935-05-01,72500
1935-05-02,72500
1935-05-03,69900
1935-05-04,69900
1935-05-05,68600
1935-05-06,69900
1935-05-07,80900
1935-05-08,80900
1935-05-09,79500
1935-05-10,82400
1935-05-11,85400
1935-05-12,80900
1935-05-13,78100
1935-05-14,76700
1935-05-15,78100
1935-05-16,79500
1935-05-17,80900
1935-05-18,91400
1935-05-19,92900
1935-05-20,85400
1935-05-21,86900
1935-05-22,96000
1935-05-23,112000
1935-05-24,125000
1935-05-25,130000
1935-05-26,123000
1935-05-27,118000
1935-05-28,115000
1935-05-29,115000
1935-05-30,109000
1935-05-31,110000
1935-06-01,118000
1935-06-02,117000
1935-06-03,114000
1935-06-04,109000
1935-06-05,107000
1935-06-06,109000
1935-06-07,109000
1935-06-08,110000
1935-06-09,109000
1935-06-10,109000
1935-06-11,101000
1935-06-12,97600
1935-06-13,96000
1935-06-14,94400
1935-06-15,91400
1935-06-16,83900
1935-06-17,75300
1935-06-18,69900
1935-06-19,63600
1935-06-20,58800
1935-06-21,56400
1935-06-22,54000
1935-06-23,50700
1935-06-24,48500
1935-06-25,47400
1935-06-26,44400
1935-06-27,41600
1935-06-28,40700
1935-06-29,38900
1935-06-30,38000
1935-07-01,40700
1935-07-02,41600
1935-07-03,38000
1935-07-04,35300
1935-07-05,32600
1935-07-06,32600
1935-07-07,31800
1935-07-08,31800
1935-07-09,31800
1935-07-10,30200
1935-07-11,28600
1935-07-12,27100
1935-07-13,26400
1935-07-14,25000
1935-07-15,23600
1935-07-16,22900
1935-07-17,21600
1935-07-18,21000
1935-07-19,21000
1935-07-20,20400
1935-07-21,19200
1935-07-22,19200
1935-07-23,18700
1935-07-24,18700
1935-07-25,18700
1935-07-26,18700
1935-07-27,18700
1935-07-28,18700
1935-07-29,18700
1935-07-30,17700
1935-07-31,17700
1935-08-01,17200
1935-08-02,16700
1935-08-03,16700
1935-08-04,16700
1935-08-05,16200
1935-08-06,16200
1935-08-07,16200
1935-08-08,16200
1935-08-09,15800
1935-08-10,15800
1935-08-11,15400
1935-08-12,14900
1935-08-13,14400
1935-08-14,14400
1935-08-15,14400
1935-08-16,14400
1935-08-17,14400
1935-08-18,14000
1935-08-19,14000
1935-08-20,14400
1935-08-21,14900
1935-08-22,14900
1935-08-23,14900
1935-08-24,14400
1935-08-25,14000
1935-08-26,13600
1935-08-27,13600
1935-08-28,13100
1935-08-29,13100
1935-08-30,13600
1935-08-31,14000
1935-09-01,14000
1935-09-02,13100
1935-09-03,14000
1935-09-04,14400
1935-09-05,14900
1935-09-06,14400
1935-09-07,14000
1935-09-08,14400
1935-09-09,14400
1935-09-10,14900
1935-09-11,14400
1935-09-12,14400
1935-09-13,14400
1935-09-14,14400
1935-09-15,14000
1935-09-16,13600
1935-09-17,14400
1935-09-18,14400
1935-09-19,14400
